db1.tbl4_clustered_btree.col1,db1.tbl4_clustered_btree.col2,db1.tbl4_clustered_btree.col3,db1.tbl4_clustered_btree.col4
879,1179,1639,4673
704,1610,1729,3423
513,122,1859,8561
201,6564,1224,4803
865,5378,55,5315
31,7604,65,3988
88,8359,1935,6157
201,8720,1046,8880
950,8573,1438,1228
689,2789,1919,3280
704,5483,1945,9545
671,7982,1173,1025
292,3977,1197,2534
715,7228,1617,5614
752,244,403,6988
114,1948,290,2594
721,1352,888,1278
221,1729,901,3707
908,8003,1787,1069
181,4264,328,6425
770,5351,698,1468
468,1117,523,4012
425,1179,1966,4202
973,458,463,3178
551,518,450,1042
841,9809,1574,2833
833,4231,670,1865
59,9657,767,3342
484,9325,877,6500
10,762,1420,4929
631,8385,146,6605
384,3689,1475,9361
409,1179,100,2242
41,9139,290,1032
701,1249,587,7685
122,4016,1611,6468
700,5379,867,2483
251,2648,327,5435
972,8120,734,2156
603,2116,326,2271
483,8139,1130,7316
212,3380,703,6036
829,1874,1556,1400
713,5502,588,5013
267,2532,568,4005
666,7350,1599,1249
706,5678,1181,8029
539,5080,1283,9038
705,3000,1887,8958
923,1179,1420,8463
734,8770,348,6313
618,1060,396,5188
660,4490,561,6351
134,2029,263,2093
497,7133,698,8527
606,8332,987,5732
781,1191,906,4543
934,3400,1726,3720
885,3587,1689,2427
125,675,1258,1800
358,2079,1500,391
502,1179,1630,3301
840,1179,1260,8336
982,6033,839,2837
317,6638,553,7240
11,941,334,2696
476,422,1525,1533
293,1179,1962,7231
953,1948,546,5454
439,3290,993,8036
806,6496,1939,7377
853,8432,429,5241
515,8875,1696,6537
815,6675,34,3442
390,3167,490,4210
315,6996,260,7562
679,8548,727,4322
7,1060,1015,6198
507,8485,1520,4269
123,985,658,6110
371,4171,51,9169
313,7946,969,2668
184,5023,65,1517
546,9446,900,4554
584,4068,865,3057
882,5499,522,7025
524,2089,987,4257
38,1179,1248,2124
83,7818,1867,3433
20,635,1381,8587
252,9085,939,2204
302,3375,1520,4012
978,9465,837,2671
257,2451,1699,8520
811,9746,1652,2585
999,636,1008,1572
541,6533,538,7026
982,4919,575,5646
639,1489,114,5698
822,2811,1068,6184
551,3473,1438,4617
460,7914,1946,6931
608,2345,1869,6721
223,2619,1643,8567
91,4151,1818,5465
279,258,172,9199
169,7633,1093,9913
795,7119,1218,4458
733,6186,760,7427
628,8603,39,6769
247,8105,1672,6533
360,9352,908,6520
348,8531,1816,9539
865,5140,1848,8007
434,3052,1635,5455
405,5001,883,7275
600,939,1262,6908
77,4276,89,9403
457,5877,996,5199
585,7972,1528,3730
391,1060,873,8534
13,2699,1013,2728
44,1179,178,8589
37,4098,1077,5430
415,3725,1172,9909
244,8866,175,4326
61,3425,1903,3792
492,1179,1267,9193
607,6726,743,2144
322,8081,478,8414
251,8656,154,428
467,9913,927,2843
60,6968,170,7798
780,1439,1022,9772
118,5744,1882,6949
86,3036,891,3329
594,8931,1568,4260
79,8513,1675,1016
227,2980,1784,3254
482,6797,876,2502
814,2367,1163,8016
622,3702,146,2596
881,4884,435,10591
309,1179,1300,1567
582,4497,842,7634
947,1143,1716,4057
484,6212,335,9918
839,6205,128,3592
24,9871,1621,5818
790,2168,1121,3465
201,6659,883,620
925,9316,1046,9769
224,5837,91,3095
778,2672,1605,1645
509,8090,758,8874
930,1185,1300,8934
794,5891,199,5526
628,6122,49,10379
578,1060,531,4705
558,3378,1884,5150
752,3969,1519,2994
689,745,1800,3177
519,1060,1313,2031
182,8607,767,5798
76,569,1416,2847
425,4245,262,2068
66,2066,202,89
659,7897,1616,2996
493,6499,362,3436
684,6899,788,8706
546,1969,1281,5272
76,787,1964,1792
915,2348,1069,8009
791,5975,287,4924
696,7470,790,7225
54,3171,1974,798
904,9773,1805,5081
605,9094,967,8790
472,4912,834,6412
655,8598,614,704
246,1060,528,7058
438,2142,77,6655
711,8350,1548,3760
747,6499,16,5972
313,5649,1066,8181
319,4297,202,4208
219,5382,283,8170
843,1060,1248,10657
370,3099,931,10349
215,1041,1304,7850
48,3061,1492,5823
796,9224,1858,4151
462,874,297,9667
117,7695,814,8462
81,9533,927,6342
262,1919,946,2576
588,1179,1271,4044
722,5592,822,8130
495,4708,1207,4761
633,7261,1211,9441
836,8249,1925,3885
601,5828,484,5244
769,6761,1666,6073
672,6493,1501,2597
175,9490,704,7020
804,1179,97,7614
88,2092,87,2545
638,973,911,7520
984,2462,1747,8804
358,5425,38,10161
285,2286,620,4526
296,1482,42,3405
259,2214,1709,5504
850,3834,1582,10669
474,9428,408,8437
755,4827,76,5195
622,9207,529,8232
934,1686,464,2932
535,7533,1973,1666
561,6464,51,2553
36,9148,91,8083
180,1205,1755,8885
764,9868,1167,5804
24,967,1822,736
348,5202,1724,562
636,4759,1483,6382
542,2151,1974,9337
748,7344,1795,7729
226,9850,1604,3995
347,1752,966,5214
37,3437,1419,8898
382,6623,1121,1462
569,3307,1393,10186
235,7938,308,709
180,2492,346,9503
113,7496,1985,975
305,7744,1711,9308
131,2961,440,4403
347,8258,1104,9025
179,9869,86,9062
414,447,73,3522
982,6431,805,1249
589,3779,1471,9565
731,5307,845,4604
653,612,1020,7184
384,6548,1017,2785
511,6505,1069,5420
42,2692,145,2358
479,4674,1713,8655
117,8915,1617,7726
570,6824,1630,1771
60,6145,476,5246
552,3323,782,828
785,5214,1947,6112
187,1626,974,8685
452,7223,1503,1082
846,5178,1747,3431
186,3471,256,6847
937,7257,1417,8378
463,2101,881,7863
739,6906,504,1876
163,5678,1002,7131
423,2995,133,2136
797,7213,1621,10037
101,4312,1836,9876
982,6777,1373,4333
266,1177,1838,8359
635,7679,1530,6850
152,1328,700,9295
428,9069,222,1652
690,1181,1214,6135
426,5728,1260,8650
577,6296,1568,673
610,4888,1067,4968
942,5018,1153,4083
535,8226,1645,8515
332,6413,1504,503
760,1698,1610,5613
676,5665,956,9768
895,7054,1474,9828
439,1060,1569,5870
605,2471,804,8142
970,6945,1147,9552
854,2307,1613,1812
123,5167,1500,4793
301,107,839,8836
667,6870,1810,4148
348,1179,133,1917
248,3616,1412,8179
947,2582,504,9594
270,2719,1434,5812
428,3510,1469,9063
569,8706,1786,4050
706,5003,374,8637
712,7479,1889,6405
583,1219,592,2000
246,5151,504,6102
480,1608,413,8156
97,2556,258,7108
328,1282,299,7037
592,5350,437,1262
424,4388,293,5837
576,6379,28,6577
423,7970,1215,2707
4,544,1996,5444
989,9903,1378,9280
458,644,316,3245
795,5323,1360,8652
805,1179,224,1212
592,858,1967,1569
497,6833,1642,6050
86,7676,1562,8420
401,2232,1524,7853
292,9784,1777,9203
922,4928,1336,10573
280,6968,1242,8889
196,405,1818,9492
763,2944,331,1307
82,8366,1315,7235
26,1179,567,6986
844,4695,1629,8388
693,7967,145,6995
134,8301,124,6039
89,7745,1001,9053
205,6755,714,10090
26,6982,1053,9286
377,4323,131,4600
570,4839,1525,2143
583,746,1529,5555
414,3619,964,4207
226,6634,125,7745
602,9483,611,3255
67,6811,1372,607
361,8850,1931,2572
259,9556,928,10009
657,2352,451,8979
62,1179,1933,5605
854,7859,1456,4674
991,3540,1091,3222
971,571,732,9988
691,7392,1589,3409
979,6953,1708,8669
622,8966,1289,1644
702,4905,394,6056
940,1650,854,5166
907,1179,720,9795
391,8491,1292,9620
245,3621,1619,1058
277,8169,1815,4114
346,6386,809,9196
936,4765,927,2019
371,3983,1682,3345
808,3283,454,10183
848,6716,1844,6414
122,5626,1729,6803
56,1668,295,2680
159,3692,1219,5664
126,1357,1511,7675
736,2943,694,3468
606,5544,1605,2603
310,1819,1612,9750
517,4233,929,8192
934,8828,293,8711
264,1203,1238,4607
745,4317,582,8948
287,1393,845,3894
419,4255,1528,9347
895,1227,1097,1404
527,527,233,9987
139,6745,1357,6233
808,8127,1889,6553
706,6946,317,5522
697,4712,978,3739
986,9872,892,5896
474,7279,281,7046
904,214,190,1962
636,1941,1509,4936
528,4785,1533,9609
877,1179,1930,6380
388,4833,754,3340
510,7213,1081,6206
537,1179,749,8147
212,1438,857,2956
896,8096,8,10596
512,9646,12,8149
802,3202,1248,3835
264,1975,1090,6298
342,3089,1526,10301
37,6555,527,9361
232,1179,1264,1433
259,9521,901,507
307,1563,1586,8310
402,4909,1269,5678
996,3447,1584,9417
260,5607,31,2935
475,9978,1638,9951
749,9840,1405,3624
105,1117,1861,8617
246,1179,446,7540
303,8646,531,330
342,7993,983,851
446,7629,590,1086
37,3639,458,3287
819,5776,103,4566
854,77,1486,3573
45,8838,554,3948
721,1102,1107,5726
604,7099,86,10107
219,247,346,3555
255,3292,1278,9937
136,1150,1522,1554
230,4999,1425,7829
817,8605,1931,10467
713,8867,698,4172
577,1409,1192,5481
972,7684,1313,8284
37,9901,799,7379
154,8524,1265,9683
502,2343,737,5750
104,1060,534,3185
254,6922,555,600
403,8720,1674,519
487,5706,1129,10099
957,7288,560,4039
457,1817,987,2088
527,7009,1644,2526
590,2545,1455,8649
524,4248,511,7793
369,4439,534,8501
101,4211,1901,6199
915,3997,535,9913
663,8295,657,7666
689,2295,1140,2380
902,9178,1259,3606
598,5041,1714,6138
599,363,212,4034
540,1409,701,8942
511,4983,79,10393
388,9364,1118,2165
362,1226,1971,3509
930,3445,996,8987
832,6119,1015,3331
611,964,1426,1297
114,1813,1323,5180
721,1284,880,9842
965,6661,1812,10471
342,5391,29,3175
73,2807,220,10038
134,8599,753,2379
939,8205,1062,2124
967,535,1961,3431
780,253,491,9355
861,2891,948,2382
977,7078,219,1956
589,9989,1936,4766
970,5878,803,4580
379,4584,79,7850
489,3183,1726,6189
124,7469,58,7697
37,104,713,1990
780,227,1803,6326
309,7592,1823,9985
105,6631,1485,988
555,2029,572,5378
224,452,1125,347
241,9897,1115,766
396,1210,362,2482
152,1954,536,6563
535,7490,1164,6634
635,3410,1479,10203
796,8274,1915,5202
995,832,913,5130
965,146,920,8991
401,9177,1749,5277
859,2382,1005,9631
772,6936,803,2765
145,2726,844,4670
190,2270,114,8838
892,4701,849,10535
676,4955,30,879
582,9797,469,4795
950,8873,1805,6873
200,397,208,6565
866,1466,1380,5858
11,440,1862,6217
51,7894,466,7552
952,5086,1799,8411
767,4685,1267,2959
301,991,1419,5350
871,7614,57,3580
299,1060,47,9673
998,7024,58,3826
919,8499,411,10069
520,2696,1139,4594
139,143,778,6089
99,8521,317,167
484,783,910,2121
136,9181,426,5799
870,3232,239,9263
365,6450,202,8822
883,2874,286,7134
533,2051,336,3658
506,3563,230,7600
656,9601,643,8161
160,4600,808,6493
760,185,1197,998
174,1179,77,5220
87,8033,252,8104
398,9496,970,688
988,9850,1887,7452
479,3865,106,2287
544,2787,1365,1498
476,3055,1140,7508
782,9197,1761,2712
282,1965,1125,7271
737,6329,772,9212
956,3466,265,9954
451,3732,405,8230
623,3075,1054,5753
81,3396,1501,6666
212,7365,110,2888
815,8981,195,4386
519,2925,886,4278
133,3430,1604,9943
446,7173,1894,5567
117,1997,997,9117
595,5781,1470,4381
769,6927,226,1710
242,2015,1591,8473
748,6307,1128,2086
149,2737,88,4801
885,7737,133,2206
532,710,1155,2186
645,4694,928,3713
378,1202,203,5116
607,3049,496,7200
965,7554,1315,9551
524,8244,1686,1315
512,9969,1907,7188
661,1310,79,1404
116,1406,1328,6640
663,4085,1114,7237
575,4674,1357,768
936,5456,398,8830
989,5302,476,5263
661,3521,1111,4558
316,1308,1851,8725
875,5282,1081,4457
11,6115,524,5094
89,2353,1666,8218
387,9486,1534,5730
82,1564,983,7599
975,408,856,8764
761,1098,227,4664
895,9700,1700,2680
395,1179,888,8357
544,111,146,9918
660,1271,847,1183
639,5938,1310,3935
99,2883,801,7055
456,7035,995,4935
998,6901,560,8709
873,1675,544,6558
327,6623,1707,6974
723,324,477,9283
73,4073,1512,7867
95,3826,654,5685
91,6628,1050,4474
329,1432,586,727
839,5955,800,2990
947,5527,775,6377
174,9340,326,4054
736,7943,1846,862
314,1060,1194,2401
686,4379,1549,2456
567,6581,568,7592
496,6013,346,8934
268,1060,613,6193
427,8235,639,3745
34,6519,261,2115
118,7321,1474,2175
370,4702,1286,5657
924,1060,84,6827
567,6891,814,5902
900,4493,1224,3889
450,596,1907,8025
308,7035,656,6029
356,6517,359,7434
375,1789,1488,714
827,3804,364,3555
104,9976,1437,1695
389,7212,1550,8232
175,4066,1467,5958
105,1179,1087,3266
591,1179,238,10091
162,2171,1302,8337
913,4668,1486,5542
266,7423,797,7167
562,5835,1526,2859
888,8708,1908,6338
278,313,1857,7568
302,1360,1440,5246
586,2124,108,10287
954,827,1602,6272
952,1676,1584,4759
860,4391,1031,872
126,1179,40,4160
245,1460,1900,5775
823,1060,853,10595
233,5770,877,3666
666,8969,63,5299
584,1563,1065,2635
930,5238,208,4806
438,8586,1990,6346
136,9712,646,6266
785,1272,720,7212
555,5126,1547,2378
758,5532,651,4188
148,1060,1852,2888
55,1179,948,1843
687,1475,802,2639
355,6018,1607,9498
256,7187,673,3676
922,1915,1404,3949
812,8194,941,3913
62,1179,195,5935
825,1179,1365,4413
935,4091,148,4780
62,4540,475,5799
805,1369,1979,10144
28,9945,1967,1445
551,6820,912,4460
658,3411,1513,5403
599,5170,1932,3371
567,8544,526,5742
299,8669,1545,6574
704,2291,774,2953
611,5676,764,4469
214,4822,1848,1839
140,7582,167,2889
925,7190,823,3530
506,2100,1959,2353
560,5161,890,7767
498,4948,1654,9268
626,1350,1021,1762
501,372,1515,3634
740,6698,1076,1897
763,1489,838,8215
586,4997,249,10427
190,2867,182,7465
710,1060,1400,6123
674,9665,460,5046
650,9839,1928,6261
48,1022,1729,1634
362,5223,355,2685
878,9283,228,1111
626,5644,1510,10083
679,2379,634,8595
495,7466,1154,526
276,7023,1247,9839
46,5763,1825,8997
770,5211,1883,3973
925,489,719,6819
215,2591,1721,2009
229,3980,635,990
638,35,1124,4718
322,1305,924,603
829,7372,355,4900
420,7829,1273,5045
224,2698,1145,6202
661,2840,1325,9668
286,6990,774,4845
45,8364,1831,1515
971,9891,1843,4258
812,3489,1286,5071
13,6431,995,5719
632,1179,636,1142
907,664,1378,8868
374,2498,179,9120
702,120,316,7486
986,1080,1812,10484
332,2286,560,5825
855,1436,1310,1113
165,8212,1693,6753
506,9044,127,9922
116,3604,1274,1781
942,7110,178,10537
635,7465,691,2500
565,6154,1922,1330
438,3641,135,8694
303,6497,1942,3752
456,3823,1867,3161
967,1944,1673,6732
868,1217,572,5842
270,7019,869,465
710,1009,1509,2093
215,6445,1763,2650
112,5141,176,1562
15,8015,623,8429
215,2694,1586,8139
426,6129,1121,7484
134,8208,1013,7450
42,3842,657,5670
763,1179,561,1204
283,3147,531,9912
833,8394,1183,3200
97,8424,616,4962
59,8978,1559,9133
229,1772,45,7388
895,95,1101,1345
642,8465,1295,7681
384,1060,1038,5582
158,1060,417,9092
823,9591,1220,8109
470,7877,1384,10206
595,1943,1768,3945
207,2092,1542,3036
173,5498,854,2786
799,1884,967,2714
80,5001,148,7292
17,4525,138,9457
707,8867,334,1234
290,1633,306,5109
359,9522,1285,8238
867,1266,1447,9299
278,136,1849,8834
974,5177,1979,2182
396,9123,1408,4516
973,1941,565,7449
765,6924,27,3726
141,8360,1156,4917
676,8653,1310,3093
516,4505,1672,2132
250,8055,26,9477
661,7551,618,9572
539,8747,1917,5221
236,6616,695,9401
131,8789,524,6956
305,6732,246,2151
357,1265,48,1728
284,4004,1393,1750
292,9017,1418,9174
162,9890,1230,249
915,1531,1436,3427
418,3760,1302,9103
738,5818,9,1983
467,1179,1647,6583
641,2268,156,9974
883,7302,1843,5114
569,1179,263,1546
506,9382,469,9239
657,7429,1170,7379
477,5453,117,10071
361,5229,869,9363
311,9173,1781,4818
633,1418,1615,4125
703,8,1403,5628
244,1179,166,1377
476,3253,1391,5341
614,3114,506,8383
890,3703,1690,9650
435,112,1539,3435
249,9133,280,9762
21,1342,1966,7687
476,1456,1964,7180
571,765,1437,7936
749,4326,1426,7381
905,7134,1883,2672
851,7102,657,2925
510,679,534,1651
895,7099,991,1972
335,1060,1322,4934
645,1060,1502,6765
848,5036,1900,9191
773,1179,1014,5605
341,7309,628,9011
337,9300,1044,2022
479,2478,482,3970
923,2140,1619,2294
41,1179,1439,5500
73,8350,1003,3496
808,5683,1560,10696
830,9086,1910,4806
21,9987,804,1419
219,4213,384,5580
78,7725,1392,1479
234,4252,959,10134
156,3504,1310,1568
326,7360,97,6756
113,256,280,3343
801,1859,195,8322
607,2046,1391,6456
641,2746,1535,6697
921,7399,331,5643
620,2813,674,8729
586,8612,1217,1850
984,4473,398,3243
274,3763,1174,636
380,7925,1974,6656
19,2689,65,9743
672,1044,166,7092
208,1179,717,5592
883,9291,1694,7631
605,1179,686,10180
593,7839,482,8424
863,5800,1693,1529
615,8981,1266,3427
748,8675,1949,3223
771,6968,1031,7744
159,1204,1310,3259
914,8143,1547,4315
898,4848,465,5913
997,7696,1660,3548
859,8754,50,3010
572,7046,1935,7209
37,1179,656,424
117,3043,116,5981
389,1851,904,3550
823,9771,1252,3203
679,1356,663,9247
376,7912,1964,4711
848,4026,1527,2128
873,1060,1598,1616
375,1043,517,7731
580,5035,1280,4066
594,687,1880,8617
746,5449,37,1814
41,9102,897,9241
610,8395,451,7581
469,9655,1858,7995
983,5303,1982,9517
457,3117,1677,1087
129,4536,646,426
27,2601,262,8175
744,2055,1346,9633
740,13,484,6056
628,793,1358,2133
912,2149,944,3737
325,5148,668,8895
508,6846,249,9405
618,1804,902,3032
890,5077,1872,6546
324,2028,577,9286
806,4538,169,10092
902,759,137,6049
159,3860,332,4603
515,7518,425,8062
660,1641,708,10083
745,7191,137,2191
253,1812,1688,2655
927,1816,528,6569
247,1825,65,2073
849,3185,497,8767
352,561,1000,4199
397,237,1742,1489
581,5978,1486,5258
202,9052,734,1922
301,5833,1014,1183
147,7467,781,270
220,2207,132,3710
697,5557,1400,6494
866,5003,444,1468
847,2649,411,4678
559,5314,1154,6019
262,4713,904,8758
295,5578,585,7241
314,8262,892,3542
291,7065,1431,9734
683,5615,1434,9811
875,1060,1586,7383
30,7845,1740,2343
681,1235,906,3970
43,4942,1855,7039
938,462,650,5782
554,6390,1884,2752
942,3800,899,9819
133,5829,1700,4368
348,6476,1540,8594
218,5194,1730,3430
449,9305,1914,4618
503,2840,1360,3709
85,51,425,726
250,7179,1811,5089
264,5768,1867,6433
522,9507,1400,8177
79,1179,1667,140
620,7079,65,1843
460,5207,1002,952
629,5172,784,7451
251,4960,651,6862
17,3232,1911,1156
255,3356,204,5745
244,4005,1182,7038
152,7983,777,1407
608,972,1606,3103
499,9018,939,3784
457,317,241,2712
697,766,1742,9890
541,2478,242,1666
114,3898,1324,3995
752,1060,587,4857
768,5720,25,1914
446,1017,127,1232
352,6680,547,610
624,2161,1015,4473
846,6019,1872,7276
540,7111,50,6714
321,3041,1428,4937
458,4353,1986,8638
948,6098,907,1663
225,4955,257,1868
755,9505,1334,878
360,1704,856,2133
530,261,1989,9643
833,6683,1159,3010
111,1179,993,7000
211,1664,1346,1714
232,9551,1086,5893
947,2002,650,8041
158,7441,704,2282
571,2269,1500,3825
884,5455,80,3297
323,9167,991,4710
92,9738,1256,6181
247,1763,1466,6080
669,414,1173,825
140,7570,380,9455
910,8818,897,5913
403,6528,1490,6156
929,4034,1165,1846
731,6087,1452,6984
403,652,1453,2105
817,512,305,2482
600,2444,1574,5989
666,9001,1603,7829
413,2909,1155,6220
439,8694,954,2550
232,8231,1276,3946
979,221,712,7962
192,7094,583,5302
98,9657,946,2495
950,8161,823,6404
112,1027,439,1667
618,6063,399,5120
535,9671,700,878
280,7022,833,1824
999,5103,1426,4995
948,1041,411,7796
715,5461,99,8945
522,1906,24,4904
349,7090,868,8395
315,3445,1605,5301
716,7981,1377,4139
942,1179,476,10162
920,6972,1526,1155
499,897,1761,8492
536,3490,859,9696
912,3909,1058,6136
651,7619,1170,1881
634,576,1927,872
435,6190,1878,5359
522,5337,232,573
777,1060,1561,10349
592,3082,1507,1648
443,189,902,8656
821,7043,391,9319
620,1179,541,8229
207,6750,1523,2816
830,6473,1062,4430
755,7348,1193,2720
275,4630,1561,6807
496,1072,1668,4074
772,8924,574,6333
296,3694,1968,2839
373,4240,1976,877
574,5418,72,8902
183,1632,1781,5267
31,1338,1461,9525
282,725,964,4296
835,2585,196,7142
872,9949,1408,4486
431,4439,930,5573
518,5049,1617,6589
685,7196,233,5491
461,5234,1388,967
870,1289,546,10595
983,481,1674,4986
367,5229,1275,9266
657,8596,1242,10472
251,3701,1711,7862
165,5754,1598,1872
614,4006,1056,9107
999,8908,1025,3443
704,1857,1450,9213
528,2810,278,6434
601,5253,1566,3556
370,6656,1034,3297
597,8475,1665,1454
102,8074,903,2822
593,6054,1045,3615
125,123,531,8993
37,7364,1055,415
347,3473,1321,8755
212,9747,1708,6270
318,9547,895,7736
997,5978,1943,5960
736,2361,1789,5587
733,8801,800,3722
425,125,570,4255
246,8923,485,5649
647,1179,1151,10345
285,2330,782,7135
230,1621,1558,9712
319,8523,673,2258
511,7101,361,5205
520,8960,1215,7845
224,6788,313,7939
505,7087,443,8932
824,9860,1281,10799
106,5190,1383,7733
698,2329,1675,4893
732,6448,850,3518
606,1861,1759,1983
706,1852,406,3461
753,258,146,2836
741,7334,275,5150
330,3661,963,6900
4,6832,1783,4616
862,531,838,6969
467,1465,980,4571
515,427,1012,4064
775,136,916,4927
937,6846,539,8594
764,7429,883,6242
162,1060,1399,2803
652,9003,1957,5677
900,6148,100,8664
807,7308,657,2919
530,1399,1162,4030
81,3726,631,6068
480,3820,365,8104
892,2559,324,10093
515,4279,895,2144
639,1224,233,9680
186,8537,1487,7547
145,1053,1490,6405
151,8661,718,7073
362,2968,964,7528
92,6467,1714,570
30,6427,575,1340
825,1179,1704,2968
539,4168,244,952
648,5246,1622,10496
940,9088,1875,4876
601,2269,548,8788
48,1179,407,1442
878,6440,606,3501
257,580,948,2547
517,1494,327,1155
540,8146,1556,892
409,903,1883,548
155,6714,755,8598
774,1904,1526,9634
545,2851,626,4387
439,8886,629,8947
236,5964,414,4254
649,9693,86,3575
367,8360,1853,7259
999,1179,1042,8241
56,9533,159,1108
174,1179,749,3737
213,7667,1438,9528
26,4964,1470,1369
806,8144,1578,1375
917,2659,1212,8607
118,9191,1926,4034
146,4191,145,9338
867,789,502,3790
264,9590,470,4809
402,4448,0,4327
257,3605,1906,3509
859,4689,755,8417
188,396,1325,3580
826,1489,72,3443
742,8162,483,6677
981,8081,1731,5336
498,7241,136,2511
709,7583,554,2636
238,4602,409,5570
326,5021,229,6584
69,8338,1154,4616
928,687,185,7843
763,6239,1686,4482
973,5449,383,10716
704,6054,465,2386
24,682,555,408
581,5522,1263,5289
155,8522,1022,3191
657,9382,1190,7680
830,3053,234,5482
218,3941,277,4663
560,8149,1235,949
378,4922,1551,3296
891,6893,459,3004
193,6237,1348,1335
39,6493,809,784
596,1262,1895,6747
342,6065,1747,2072
502,202,1512,4887
449,4309,1942,4572
335,1289,1517,3565
3,8298,1559,2517
801,6517,301,2570
758,9486,1526,9057
516,7483,1675,3002
496,7202,188,4794
225,1179,103,9193
149,6702,1394,8141
237,5230,1871,6681
659,1268,1976,6680
102,1297,889,6148
174,7193,248,8803
460,315,1593,9686
747,8744,1345,1583
