db1.tbl5.col1,db1.tbl5.col2,db1.tbl5.col3,db1.tbl5.col4
596,849,704,7423
342,943,9960,285
502,699,1069,9768
449,554,7728,9135
335,200,6480,7963
3,230,6817,7966
801,515,6428,227
758,751,6277,1976
516,205,8960,2218
496,330,8451,9712
225,605,6646,3316
149,743,6735,1984
237,874,2943,3464
659,346,9779,9942
102,348,8275,3723
174,947,4505,2345
460,159,5275,6600
747,624,3561,1460
33,251,6471,7513
683,221,9831,4573
517,857,2393,1208
439,605,6240,3795
284,946,2684,2508
224,393,2230,1667
564,395,9005,9688
256,992,3747,7739
58,993,895,6539
943,977,8852,9623
245,166,5040,7003
518,975,1110,9121
213,451,3745,6677
927,137,6823,3412
589,859,9350,7706
700,872,2137,4309
952,209,1840,6540
